event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:hdop,gps:satellite-count,height-above-ellipsoid,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
32050678407,true,2018-08-30 11:00:12.000,9.9036,46.80049,26.5,2.2,6,2044.9,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680321,true,2018-08-30 12:00:06.000,9.90893,46.79934,30.0,1.8,7,2144.81,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677556,true,2018-08-30 13:00:12.000,9.88928,46.80359,28.5,1.3,8,1957.47,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680438,true,2018-08-30 14:00:08.000,9.90923,46.79944,31.5,3.0,7,2145.87,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675099,true,2018-08-30 14:30:12.000,9.8607,46.80302,26.5,1.9,7,1922.45,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680533,true,2018-08-30 14:45:07.000,9.90971,46.79946,25.5,1.5,8,2161.93,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680526,true,2018-08-30 15:00:06.000,9.90968,46.8001,31.5,1.6,7,2160.72,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680386,true,2018-08-30 15:45:11.000,9.90908,46.79953,27.5,2.5,6,2146.95,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680589,true,2018-08-30 16:00:06.000,9.90987,46.79954,26.0,1.3,7,2152.44,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680566,true,2018-08-30 16:45:05.000,9.9098,46.79955,26.5,1.2,8,2159.54,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680490,true,2018-08-30 17:00:07.000,9.90948,46.79959,26.5,1.5,7,2148.9,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680534,true,2018-08-30 17:15:05.000,9.90971,46.79989,27.5,1.6,7,2164.81,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680433,true,2018-08-30 17:30:10.000,9.90921,46.7996,26.5,1.3,7,2139.87,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680497,true,2018-08-30 17:45:05.000,9.90951,46.79935,26.0,2.4,6,2144.69,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680609,true,2018-08-31 10:45:06.000,9.90994,46.79964,16.5,1.4,7,2173.82,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677620,true,2018-08-31 11:00:11.000,9.89157,46.80252,13.5,3.9,7,2018.25,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674699,true,2018-08-31 15:30:11.000,9.85394,46.80248,26.5,3.8,4,2195.75,"4:4","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678460,true,2018-08-31 16:30:11.000,9.9038,46.80068,10.0,1.4,7,2039.28,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674899,true,2018-08-31 17:30:12.000,9.85628,46.80334,18.0,1.9,6,1906.05,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680473,true,2018-09-01 10:45:12.000,9.9094,46.79967,20.5,3.9,4,1928.65,"4:4","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680562,true,2018-09-01 12:30:06.000,9.90978,46.7996,15.0,1.5,7,2152.49,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674913,true,2018-09-01 13:15:12.000,9.85651,46.8027,23.5,2.7,6,1874.97,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680328,true,2018-09-01 13:30:06.000,9.90894,46.7994,18.0,1.7,8,2141.13,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680702,true,2018-09-01 14:15:08.000,9.91049,46.79994,21.0,1.6,8,2160.56,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680557,true,2018-09-01 15:15:07.000,9.90976,46.79963,20.5,1.2,7,2148.42,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680583,true,2018-09-01 16:30:06.000,9.90985,46.79975,15.0,1.4,7,2171.04,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680350,true,2018-09-01 17:00:06.000,9.90899,46.79934,18.0,1.4,8,2143.49,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674822,true,2018-09-02 09:00:12.000,9.85481,46.80532,22.0,1.8,6,1879.78,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680669,true,2018-09-02 09:30:05.000,9.91018,46.7998,28.0,1.3,7,2164.26,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680636,true,2018-09-02 09:45:09.000,9.91006,46.7996,23.0,1.5,6,2162.65,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680705,true,2018-09-02 10:00:07.000,9.91054,46.79977,27.0,1.3,7,2162.44,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680334,true,2018-09-02 10:30:11.000,9.90895,46.79941,32.0,1.3,8,2145.37,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680652,true,2018-09-02 10:45:05.000,9.9101,46.79989,31.0,1.3,8,2155.3,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676747,true,2018-09-02 11:45:10.000,9.87561,46.80359,24.5,1.4,8,1994.38,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679658,true,2018-09-02 12:15:12.000,9.90753,46.79921,25.0,1.3,7,2105.98,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680508,true,2018-09-02 13:30:06.000,9.90956,46.79949,26.0,1.7,8,2156.1,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675474,true,2018-09-02 14:30:08.000,9.86556,46.80394,18.5,1.5,8,1970.56,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680632,true,2018-09-02 14:45:06.000,9.91004,46.80019,23.5,1.9,8,2203.19,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680700,true,2018-09-02 15:00:11.000,9.91044,46.7999,26.5,1.3,7,2268.07,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680451,true,2018-09-02 15:15:09.000,9.90927,46.79931,24.5,1.2,8,2170.59,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680527,true,2018-09-02 15:30:08.000,9.90968,46.79959,27.5,1.2,7,2166.95,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680601,true,2018-09-02 15:45:05.000,9.90991,46.79968,26.5,2.0,7,2172.56,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680441,true,2018-09-02 16:00:06.000,9.90924,46.79995,28.5,1.3,8,2166.5,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680538,true,2018-09-02 16:15:11.000,9.90972,46.79978,27.5,3.4,5,2145.76,"5:5","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680349,true,2018-09-02 16:30:06.000,9.90898,46.79946,27.0,1.4,7,2134.03,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680644,true,2018-09-02 16:45:12.000,9.91008,46.79993,29.0,1.9,7,2182.75,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680617,true,2018-09-02 17:00:05.000,9.90999,46.80018,25.5,1.6,7,2171.75,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680577,true,2018-09-02 17:15:12.000,9.90983,46.79989,26.5,3.0,4,2171.75,"4:4","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680528,true,2018-09-02 17:30:12.000,9.90968,46.79946,25.0,1.6,7,2148.55,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680436,true,2018-09-02 17:45:12.000,9.90922,46.79964,24.5,3.3,6,2113.51,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675082,true,2018-09-03 09:00:12.000,9.85995,46.80369,24.0,1.7,6,1914.26,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680558,true,2018-09-03 11:45:08.000,9.90976,46.79952,26.5,1.9,7,2185.45,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680403,true,2018-09-03 12:15:06.000,9.90913,46.79934,30.5,1.4,7,2150.5,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677729,true,2018-09-03 12:45:13.000,9.89653,46.80495,24.0,1.3,7,1972.14,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680477,true,2018-09-03 13:15:11.000,9.90941,46.79938,28.5,2.0,7,2181.67,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680380,true,2018-09-03 13:45:10.000,9.90907,46.79964,27.5,1.5,8,2142.85,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680307,true,2018-09-03 14:45:06.000,9.90889,46.79976,21.5,1.2,8,2172.38,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680585,true,2018-09-03 15:45:09.000,9.90986,46.7994,18.0,1.4,7,2143.86,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680553,true,2018-09-03 16:00:12.000,9.90975,46.79954,21.5,2.3,6,2151.49,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674808,true,2018-09-03 16:30:12.000,9.85461,46.80354,26.5,2.4,6,1931.31,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679011,true,2018-09-04 10:00:08.000,9.90621,46.79923,26.5,1.1,8,2050.64,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680096,true,2018-09-04 10:15:10.000,9.90855,46.79948,31.0,1.4,6,2130.14,"6:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675079,true,2018-09-04 10:30:10.000,9.85988,46.8028,29.5,2.2,7,1916.82,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677546,true,2018-09-04 11:15:08.000,9.88895,46.80438,25.5,2.0,8,1962.9,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680246,true,2018-09-04 11:30:08.000,9.90879,46.79962,29.0,1.9,6,2144.07,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680593,true,2018-09-04 12:15:11.000,9.90989,46.79981,34.0,1.8,7,2179.19,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680196,true,2018-09-04 12:30:05.000,9.90872,46.7999,34.5,1.1,8,2155.46,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680535,true,2018-09-04 12:45:05.000,9.90971,46.79947,34.0,1.4,8,2161.71,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680687,true,2018-09-04 13:30:05.000,9.91031,46.79981,32.0,1.8,8,2171.82,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680539,true,2018-09-04 13:45:07.000,9.90972,46.79979,31.0,2.5,7,2152.06,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680637,true,2018-09-04 14:00:05.000,9.91006,46.7997,30.0,1.4,7,2168.78,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680524,true,2018-09-04 14:30:06.000,9.90965,46.79951,28.0,1.1,8,2160.24,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680359,true,2018-09-04 14:45:08.000,9.909,46.79969,29.5,1.6,7,2169.55,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680314,true,2018-09-04 15:15:11.000,9.90891,46.79967,31.0,1.2,8,2128.05,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680419,true,2018-09-04 15:30:09.000,9.90917,46.79946,29.5,2.1,6,2127.43,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680645,true,2018-09-04 15:45:06.000,9.91008,46.79972,29.5,1.2,8,2172.52,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680602,true,2018-09-04 16:15:12.000,9.90991,46.79927,27.0,1.3,8,2144.63,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680340,true,2018-09-04 16:30:12.000,9.90896,46.79965,29.0,1.3,8,2146.67,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680574,true,2018-09-04 17:15:12.000,9.90982,46.79935,27.0,1.6,6,2182.48,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680178,true,2018-09-04 17:30:12.000,9.90869,46.79925,28.5,3.6,5,2175.48,"5:5","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677600,true,2018-09-05 09:00:11.000,9.89028,46.80242,28.5,1.6,6,1973.65,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675118,true,2018-09-05 09:45:12.000,9.86101,46.8033,29.0,3.5,4,1974.04,"4:4","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680284,true,2018-09-05 11:15:10.000,9.90886,46.7996,32.5,2.1,7,2145.86,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680625,true,2018-09-05 11:30:10.000,9.91001,46.79962,30.5,1.6,7,2155.78,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680179,true,2018-09-05 12:30:06.000,9.90869,46.79964,31.0,1.2,8,2158.34,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677826,true,2018-09-05 13:45:05.000,9.89944,46.804,27.5,3.7,7,2001.43,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680692,true,2018-09-05 14:45:05.000,9.91038,46.80001,29.5,1.8,8,2184.28,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680265,true,2018-09-05 15:15:05.000,9.90882,46.79964,29.0,1.3,7,2147.74,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680701,true,2018-09-05 15:45:08.000,9.91046,46.7999,28.5,1.8,7,2176.08,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680618,true,2018-09-05 16:00:08.000,9.90999,46.79988,27.0,1.2,8,2166.84,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680603,true,2018-09-05 16:15:11.000,9.90991,46.79963,28.5,1.5,7,2165.78,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680540,true,2018-09-05 17:00:10.000,9.90972,46.79974,28.5,1.3,6,2123.88,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674981,true,2018-09-06 09:30:08.000,9.85747,46.80191,31.5,1.3,6,1875.03,"6:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680256,true,2018-09-06 09:45:11.000,9.9088,46.7993,28.0,1.9,6,2163.47,"6:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680279,true,2018-09-06 10:30:12.000,9.90885,46.79986,31.5,2.5,7,2136.08,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680572,true,2018-09-06 12:45:08.000,9.90981,46.79944,33.5,1.5,7,2134.82,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680541,true,2018-09-06 13:45:07.000,9.90972,46.7996,29.0,2.7,8,2149.25,"8:8","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680604,true,2018-09-06 14:15:07.000,9.90991,46.79998,26.5,3.0,7,2174.61,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680536,true,2018-09-06 14:30:05.000,9.90971,46.7995,23.5,3.9,6,2155.03,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680628,true,2018-09-06 15:00:05.000,9.91002,46.79988,22.0,1.3,7,2153.22,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680457,true,2018-09-06 15:15:08.000,9.90928,46.79967,24.5,2.4,6,2154.1,"6:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680597,true,2018-09-06 15:30:11.000,9.9099,46.79978,28.0,2.9,7,2113.27,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680542,true,2018-09-06 16:00:11.000,9.90972,46.79961,28.0,2.0,5,2134.64,"5:5","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680567,true,2018-09-06 16:15:06.000,9.9098,46.79972,26.5,1.4,7,2174.49,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680707,true,2018-09-06 16:30:10.000,9.91071,46.79961,27.0,1.5,7,2174.77,"7:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680688,true,2018-09-06 17:15:09.000,9.91032,46.79973,25.5,3.4,6,2204.14,"6:7","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050680491,true,2018-09-06 17:30:07.000,9.90948,46.79921,26.0,2.2,5,2150.66,"5:6","gps","Nucifraga caryocatactes","33","K125899","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678529,true,2017-08-28 14:30:19.000,9.9043087,46.8000341,35.0,1.8,7,2021.17,"7:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678405,true,2017-08-29 11:30:33.000,9.9035943,46.7995062,26.0,1.6,5,2015.93,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678404,true,2017-08-29 12:31:03.000,9.9035716,46.7995663,24.5,2.4,5,1978.11,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678373,true,2017-08-29 13:30:33.000,9.9034563,46.7994671,24.0,2.8,5,2014.53,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678412,true,2017-08-29 13:45:12.000,9.903625,46.7995583,23.0,2.6,5,1951.51,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678048,true,2017-08-29 14:01:10.000,9.9024717,46.8004018,24.5,1.4,6,1760.53,"6:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678437,true,2017-08-29 14:31:03.000,9.9037002,46.7988913,24.5,1.8,5,2062.31,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678465,true,2017-08-30 11:00:07.000,9.9038497,46.7998065,20.0,1.4,5,1939.3,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678393,true,2017-08-30 11:15:02.000,9.9035151,46.7994796,18.5,1.2,5,2037.92,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678470,true,2017-08-30 11:30:01.000,9.9038666,46.7995861,19.0,2.2,4,1978.78,"4:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678450,true,2017-08-30 11:46:10.000,9.9037589,46.7995206,22.5,3.6,4,1971.9,"4:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678309,true,2017-08-30 12:01:10.000,9.9032706,46.7980154,23.0,3.2,4,1664.04,"4:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678435,true,2017-08-30 12:31:10.000,9.9036901,46.7997772,23.0,3.6,4,1969.8,"4:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678464,true,2017-08-30 12:46:10.000,9.9038468,46.799637,23.5,2.6,4,1929.56,"4:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678397,true,2017-08-30 13:00:57.000,9.9035327,46.7994782,23.0,1.8,5,2001.02,"5:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678440,true,2017-08-30 13:30:33.000,9.903718,46.7994991,23.0,1.0,8,1970.03,"8:N","gps","Nucifraga caryocatactes","36","K96948","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
